"","Id","MSSubClass","MSZoning","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","ExterQual","ExterCond","Foundation","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageCars","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"1263",1263,50,"RL",11250,"Pave","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",4,5,1957,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock",0,0,1104,1104,"GasA","Ex","Y",1104,684,0,1788,1,0,1,0,5,1,"TA",8,"Min2",2,1,304,"Y",120,0,0,0,0,0,0,11,2009,"WD","Normal",161500
"1264",1264,70,"RL",13515,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story",6,6,1919,1950,"Gambrel","CompShg","Wd Sdng","Wd Sdng","TA","TA","PConc",0,0,764,764,"GasA","Ex","Y",1060,764,0,1824,0,0,1,0,3,1,"TA",8,"Typ",1,2,520,"N",0,0,126,0,0,0,0,7,2007,"WD","Normal",180500
"1265",1265,120,"RH",4060,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","TwnhsE","1Story",6,5,1998,1999,"Gable","CompShg","MetalSd","MetalSd","Gd","TA","PConc",266,0,1139,1405,"GasA","Ex","Y",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",0,2,511,"Y",144,68,0,0,0,0,0,8,2008,"COD","Abnorml",181000
"1266",1266,160,"FV",3735,"Pave","Reg","Lvl","AllPub","FR3","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","Gd","TA","PConc",450,0,241,691,"GasA","Ex","Y",713,739,0,1452,1,0,2,1,3,1,"Gd",6,"Typ",0,2,506,"Y",0,34,0,0,0,0,0,3,2006,"WD","Normal",183900
"1267",1267,190,"RM",10120,"Pave","IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2.5Unf",7,4,1910,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","Fa","TA","CBlock",0,0,925,925,"GasA","TA","N",964,925,0,1889,0,0,1,1,4,2,"TA",9,"Typ",1,1,308,"N",0,0,264,0,0,0,0,1,2007,"WD","Normal",122000
"1268",1268,20,"RL",13214,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008,2009,"Hip","CompShg","Stucco","CmentBd","Ex","TA","PConc",0,0,2002,2002,"GasA","Ex","Y",2018,0,0,2018,0,0,2,0,3,1,"Ex",10,"Typ",1,3,746,"Y",144,76,0,0,0,0,0,5,2010,"WD","Normal",378500
"1269",1269,50,"RL",14100,"Pave","IR1","Lvl","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin",8,9,1935,1997,"Gable","CompShg","Stucco","Stucco","TA","Gd","CBlock",192,0,536,728,"GasA","Ex","Y",1968,1479,0,3447,0,0,3,1,4,1,"Gd",11,"Typ",2,3,1014,"Y",314,12,0,0,0,0,0,5,2008,"WD","Normal",381000
"1270",1270,50,"RL",11344,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin",5,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock",460,0,414,874,"GasW","TA","Y",874,650,0,1524,0,0,1,1,3,1,"TA",7,"Typ",0,1,315,"Y",0,0,0,0,0,0,0,7,2007,"WD","Normal",144000
"1271",1271,40,"RL",23595,"Pave","Reg","Low","AllPub","Inside","Sev","ClearCr","Norm","Norm","1Fam","1Story",7,6,1979,1979,"Shed","WdShake","Plywood","Plywood","Gd","TA","PConc",1258,0,74,1332,"GasA","TA","Y",1332,192,0,1524,2,0,0,1,0,1,"Gd",4,"Typ",1,2,586,"Y",268,0,0,0,0,0,0,4,2010,"WD","Normal",260000
"1272",1272,20,"RL",9156,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story",6,7,1968,1968,"Hip","CompShg","BrkFace","BrkFace","TA","TA","CBlock",0,0,1489,1489,"GasA","Gd","Y",1489,0,0,1489,0,0,2,0,3,1,"Gd",7,"Typ",1,2,462,"Y",0,0,0,0,0,0,0,8,2009,"WD","Normal",185750
"1273",1273,20,"RL",13526,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1965,1965,"Hip","CompShg","HdBoard","Plywood","TA","TA","CBlock",560,375,0,935,"GasA","TA","Y",935,0,0,935,1,0,1,0,3,1,"TA",5,"Typ",0,1,288,"Y",180,0,0,0,0,0,0,11,2006,"WD","Normal",137000
"1274",1274,80,"RL",11512,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,7,1959,2006,"Gable","CompShg","Plywood","Plywood","TA","TA","CBlock",719,0,300,1019,"GasA","Gd","Y",1357,0,0,1357,1,0,1,0,2,1,"Ex",5,"Typ",1,1,312,"Y",0,0,0,0,163,0,0,5,2008,"WD","Normal",177000
"1275",1275,50,"RL",5362,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,1910,2003,"Gable","CompShg","Wd Sdng","Wd Shng","TA","TA","PConc",0,0,661,661,"GasA","Ex","Y",661,589,0,1250,0,0,2,0,3,1,"TA",8,"Typ",1,2,552,"Y",242,0,81,0,0,0,0,11,2007,"WD","Normal",139000
"1276",1276,90,"RL",11345,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","Duplex","2Story",5,5,1948,1950,"Gable","Roll","AsbShng","AsbShng","TA","TA","CBlock",220,0,708,928,"GasA","Gd","Y",928,992,0,1920,0,0,2,0,4,2,"TA",10,"Typ",0,2,400,"Y",0,0,0,0,0,0,0,7,2007,"WD","Normal",137000
"1277",1277,60,"RL",12936,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1972,1972,"Gable","CompShg","HdBoard","Plywood","TA","TA","CBlock",593,0,130,723,"GasA","TA","Y",735,660,0,1395,0,1,1,1,3,1,"TA",6,"Typ",1,2,497,"Y",294,116,0,0,0,0,0,12,2009,"WD","Normal",162000
"1278",1278,80,"RL",17871,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,5,1967,1976,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock",528,0,1152,1680,"GasA","Fa","Y",1724,0,0,1724,1,0,1,1,3,1,"TA",7,"Typ",1,2,480,"Y",0,0,0,0,0,0,0,6,2009,"WD","Normal",197900
"1279",1279,60,"RL",9473,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",804,0,324,1128,"GasA","Ex","Y",1128,903,0,2031,1,0,2,1,3,1,"Gd",7,"Typ",1,2,577,"Y",0,211,0,0,0,0,0,3,2008,"WD","Normal",237000
"1280",1280,50,"C (all)",7500,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,4,1920,1950,"Gable","CompShg","MetalSd","MetalSd","TA","Gd","CBlock",0,0,698,698,"GasA","TA","Y",698,430,0,1128,0,0,1,0,2,1,"TA",6,"Typ",0,2,528,"Y",30,0,164,0,0,0,0,4,2010,"COD","Abnorml",68400
"1281",1281,20,"RL",9808,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",788,0,785,1573,"GasA","Ex","Y",1573,0,0,1573,1,0,2,0,3,1,"Gd",6,"Typ",0,2,544,"Y",0,72,0,0,0,0,0,3,2009,"WD","Normal",227000
"1282",1282,20,"RL",8049,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,1990,1990,"Hip","CompShg","HdBoard","HdBoard","TA","TA","CBlock",1053,0,256,1309,"GasA","TA","Y",1339,0,0,1339,1,0,2,0,2,1,"TA",6,"Typ",1,2,484,"Y",0,58,0,0,90,0,0,7,2006,"WD","Normal",180000
"1283",1283,20,"RL",8800,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1977,2008,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock",532,144,364,1040,"GasA","TA","Y",1040,0,0,1040,0,0,2,0,3,1,"Gd",5,"Typ",0,2,484,"Y",0,0,0,0,288,0,0,9,2009,"WD","Normal",150500
"1284",1284,90,"RL",9400,"Pave","Reg","Low","AllPub","Corner","Gtl","Mitchel","Norm","Norm","Duplex","2Story",6,5,1971,1971,"Mansard","CompShg","MetalSd","Wd Shng","TA","TA","CBlock",0,0,912,912,"GasA","TA","Y",912,912,0,1824,0,0,2,2,4,2,"TA",8,"Typ",0,0,0,"Y",128,0,0,0,0,0,0,4,2010,"WD","Normal",139000
"1285",1285,50,"RL",9638,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin",6,7,1919,1990,"Gable","CompShg","Wd Sdng","Wd Shng","TA","TA","PConc",0,0,804,804,"GasA","Ex","Y",1699,748,0,2447,0,0,2,0,4,1,"Gd",10,"Min2",1,1,336,"Y",272,0,42,0,116,0,0,3,2010,"WD","Normal",169000
"1286",1286,50,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1939,1950,"Gable","CompShg","MetalSd","MetalSd","TA","Fa","CBlock",0,0,780,780,"GasA","Ex","Y",825,587,0,1412,0,0,1,0,4,1,"TA",6,"Typ",1,1,280,"Y",45,0,0,0,0,0,0,5,2009,"WD","Normal",132500
"1287",1287,20,"RL",9790,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",6,5,1963,1963,"Hip","CompShg","HdBoard","HdBoard","TA","TA","CBlock",569,81,678,1328,"GasA","TA","Y",1328,0,0,1328,1,0,1,1,3,1,"TA",6,"Typ",2,2,528,"Y",0,26,0,0,0,0,0,6,2010,"WD","Normal",143000
"1288",1288,20,"RL",36500,"Pave","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",5,5,1964,1964,"Gable","CompShg","Wd Sdng","Wd Sdng","TA","Gd","CBlock",812,0,812,1624,"GasA","Fa","Y",1582,0,0,1582,0,1,2,0,4,1,"TA",7,"Typ",0,2,390,"N",168,198,0,0,0,0,0,6,2006,"WD","Normal",190000
"1289",1289,120,"RL",5664,"Pave","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2000,2000,"Gable","CompShg","CemntBd","CmentBd","Gd","TA","PConc",1158,0,343,1501,"GasA","Ex","Y",1659,0,0,1659,1,0,2,0,2,1,"Ex",5,"Typ",1,2,499,"Y",212,59,0,0,0,0,0,10,2009,"WD","Normal",278000
"1290",1290,60,"RL",11065,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",0,0,1085,1085,"GasA","Ex","Y",1120,850,0,1970,0,0,2,1,3,1,"Ex",8,"Typ",1,3,753,"Y",177,74,0,0,0,0,0,10,2006,"New","Partial",281000
"1291",1291,80,"RL",14112,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1964,1964,"Hip","CompShg","Wd Sdng","HdBoard","TA","TA","PConc",1014,0,138,1152,"GasA","TA","Y",1152,0,0,1152,1,0,1,0,3,1,"TA",6,"Typ",1,2,484,"Y",227,0,0,0,0,0,0,4,2010,"WD","Normal",180500
"1292",1292,160,"RM",1680,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",5,7,1972,1972,"Gable","CompShg","CemntBd","CmentBd","TA","TA","CBlock",231,0,399,630,"GasA","TA","Y",630,672,0,1302,0,0,2,1,3,1,"TA",6,"Typ",0,1,264,"Y",185,0,0,0,0,0,0,2,2009,"WD","Normal",119500
"1293",1293,70,"RM",6600,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,4,1892,1965,"Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","Stone",0,0,994,994,"GasA","TA","N",1378,994,0,2372,0,0,2,0,4,2,"TA",11,"Min2",0,1,432,"Y",0,287,0,0,0,0,0,12,2009,"WD","Normal",107500
"1294",1294,60,"RL",10140,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","TA","TA","PConc",194,0,638,832,"GasA","TA","Y",832,832,0,1664,0,0,2,1,4,1,"TA",8,"Typ",1,2,528,"Y",0,28,0,0,259,0,0,3,2006,"WD","Normal",162900
"1295",1295,20,"RL",8172,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1955,1990,"Hip","CompShg","WdShing","Plywood","TA","TA","CBlock",167,0,697,864,"GasA","TA","Y",864,0,0,864,1,0,1,0,2,1,"TA",5,"Typ",0,2,572,"N",0,0,0,0,0,0,0,4,2006,"WD","Normal",115000
"1296",1296,20,"RL",8400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","TA","TA","CBlock",1016,0,36,1052,"GasA","Gd","Y",1052,0,0,1052,1,0,1,1,3,1,"TA",5,"Typ",0,1,288,"Y",356,0,0,0,0,0,0,11,2006,"WD","Normal",138500
"1297",1297,20,"RL",8700,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1963,1963,"Hip","CompShg","MetalSd","MetalSd","TA","Gd","CBlock",776,0,344,1120,"GasA","Gd","Y",1128,0,0,1128,1,0,2,0,3,1,"TA",6,"Typ",0,2,525,"Y",192,20,123,0,0,0,0,12,2008,"WD","Normal",155000
"1298",1298,180,"RM",3675,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","TA","TA","PConc",547,0,0,547,"GasA","Gd","Y",1072,0,0,1072,1,0,2,0,2,1,"TA",5,"Typ",0,2,525,"Y",0,44,0,0,0,0,0,6,2006,"New","Partial",140000
"1299",1299,60,"RL",63887,"Pave","IR3","Bnk","AllPub","Corner","Gtl","Edwards","Feedr","Norm","1Fam","2Story",10,5,2008,2008,"Hip","ClyTile","Stucco","Stucco","Ex","TA","PConc",5644,0,466,6110,"GasA","Ex","Y",4692,950,0,5642,2,0,2,1,3,1,"Ex",12,"Typ",3,2,1418,"Y",214,292,0,0,0,480,0,1,2008,"New","Partial",160000
"1300",1300,20,"RL",7500,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1959,1994,"Hip","CompShg","BrkFace","BrkFace","TA","TA","CBlock",340,906,0,1246,"GasA","Ex","Y",1246,0,0,1246,1,0,1,1,3,1,"Gd",6,"Typ",0,1,305,"Y",218,0,0,0,0,0,0,5,2010,"WD","Normal",154000
"1301",1301,60,"RL",10762,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",694,0,284,978,"GasA","Ex","Y",1005,978,0,1983,0,0,2,1,3,1,"Gd",9,"Typ",1,2,490,"Y",0,0,0,0,0,0,0,5,2009,"WD","Normal",225000
"1302",1302,70,"RL",7500,"Pave","IR1","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1942,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock",547,0,224,771,"GasA","Fa","Y",753,741,0,1494,0,0,1,0,3,1,"Gd",7,"Typ",2,1,213,"P",0,0,0,0,224,0,0,11,2009,"WD","Normal",177500
"1303",1303,60,"RL",10120,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1994,1994,"Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc",740,0,425,1165,"GasA","Ex","Y",1203,1323,0,2526,1,0,2,1,4,1,"Gd",8,"Typ",1,3,844,"Y",309,78,0,0,0,0,0,12,2006,"WD","Normal",290000
"1304",1304,20,"RL",8688,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",0,0,1616,1616,"GasA","Ex","Y",1616,0,0,1616,0,0,2,0,3,1,"Gd",7,"Typ",0,3,834,"Y",208,59,0,0,0,0,0,4,2006,"WD","Normal",232000
"1305",1305,160,"RM",3363,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",0,0,976,976,"GasA","Ex","Y",976,732,0,1708,0,0,2,0,3,1,"Gd",7,"Maj1",0,2,380,"Y",0,40,0,0,0,0,0,4,2006,"WD","Normal",130000
"1306",1306,20,"RL",13173,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc",1572,0,80,1652,"GasA","Ex","Y",1652,0,0,1652,1,0,2,0,2,1,"Ex",6,"Typ",2,2,840,"Y",404,102,0,0,0,0,0,11,2009,"WD","Normal",325000
"1307",1307,120,"RL",6955,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",0,0,1368,1368,"GasA","Ex","Y",1368,0,0,1368,0,0,2,0,2,1,"Gd",6,"Typ",1,2,474,"Y",132,35,0,0,0,0,0,9,2006,"New","Partial",202500
"1308",1308,20,"RL",8072,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","TA","Gd","PConc",746,0,244,990,"GasA","Ex","Y",990,0,0,990,1,0,1,0,3,1,"TA",5,"Typ",0,2,480,"Y",0,64,0,0,0,0,0,5,2009,"WD","Normal",138000
"1309",1309,20,"RM",12000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1948,2005,"Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock",144,608,172,924,"GasA","Ex","Y",1122,0,0,1122,1,0,1,0,2,1,"Gd",6,"Typ",0,2,528,"Y",0,36,0,0,0,0,0,5,2008,"WD","Normal",147000
"1310",1310,20,"RL",7153,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock",1200,0,78,1278,"GasA","Gd","Y",1294,0,0,1294,1,0,2,0,3,1,"Gd",6,"Typ",0,2,496,"Y",112,51,0,0,0,0,0,6,2008,"WD","Normal",179200
"1311",1311,20,"RL",17500,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","PosA","Norm","1Fam","1Story",7,8,1959,2002,"Gable","CompShg","BrkFace","HdBoard","Gd","Gd","PConc",1406,0,496,1902,"GasA","TA","Y",1902,0,0,1902,1,0,2,0,3,1,"Ex",7,"Typ",2,2,567,"Y",0,207,162,0,0,0,0,5,2010,"WD","Normal",335000
"1312",1312,20,"RL",8814,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2007,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",925,0,349,1274,"GasA","Ex","Y",1274,0,0,1274,1,0,2,0,3,1,"Gd",6,"Typ",0,2,508,"Y",264,98,0,0,0,0,0,1,2007,"New","Partial",203000
"1313",1313,60,"RL",9572,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1990,1990,"Gable","CompShg","Wd Sdng","Wd Sdng","Gd","TA","PConc",482,0,971,1453,"GasA","Ex","Y",1453,1357,0,2810,0,0,2,1,4,1,"Gd",9,"Typ",1,2,750,"Y",500,0,0,0,0,0,0,6,2007,"WD","Normal",302000
"1314",1314,60,"RL",14774,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",9,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",0,0,1393,1393,"GasA","Ex","Y",1422,1177,0,2599,0,0,2,1,4,1,"Gd",10,"Typ",1,3,779,"Y",668,30,0,0,0,0,0,5,2010,"WD","Normal",333168
"1315",1315,20,"RL",8190,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock",732,0,216,948,"GasA","Ex","Y",948,0,0,948,1,0,1,0,3,1,"TA",5,"Typ",1,1,280,"Y",0,36,0,0,0,0,0,10,2007,"WD","Normal",119000
"1316",1316,60,"RL",11075,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock",500,276,176,952,"GasA","TA","Y",1092,1020,0,2112,0,0,2,1,4,1,"TA",9,"Typ",2,2,576,"Y",280,0,0,0,0,0,0,6,2008,"WD","Normal",206900
"1317",1317,20,"RL",10226,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",0,0,1622,1622,"GasA","Ex","Y",1630,0,0,1630,1,0,2,0,3,1,"Ex",8,"Typ",1,3,860,"Y",172,42,0,0,0,0,0,1,2009,"WD","Normal",295493
"1318",1318,120,"FV",4230,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",0,0,1352,1352,"GasA","Ex","Y",1352,0,0,1352,0,0,2,0,2,1,"Gd",5,"Typ",1,2,466,"Y",0,241,0,0,0,0,0,4,2007,"New","Partial",208900
"1319",1319,20,"RL",14781,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc",0,0,1753,1753,"GasA","Ex","Y",1787,0,0,1787,0,0,2,0,3,1,"Gd",7,"Typ",1,3,748,"Y",198,150,0,0,0,0,0,8,2006,"WD","Normal",275000
"1320",1320,20,"RL",10215,"Pave","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","TA","TA","PConc",492,0,372,864,"GasA","Ex","Y",948,0,0,948,0,0,1,0,3,1,"TA",5,"Typ",0,1,248,"Y",0,0,0,0,0,0,0,2,2007,"WD","Normal",111000
"1321",1321,20,"RL",8400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3,1957,1957,"Hip","CompShg","BrkFace","BrkFace","TA","TA","CBlock",189,661,628,1478,"GasA","Gd","Y",1478,0,0,1478,1,0,1,1,3,1,"TA",6,"Typ",2,2,442,"Y",114,0,0,0,216,0,0,6,2009,"WD","Normal",156500
"1322",1322,20,"RL",6627,"Pave","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",3,6,1949,1950,"Hip","CompShg","VinylSd","VinylSd","TA","TA","CBlock",0,0,0,0,"Floor","TA","N",720,0,0,720,0,0,1,0,2,1,"TA",4,"Typ",0,1,287,"Y",0,0,0,0,0,0,0,7,2008,"WD","Normal",72500
"1323",1323,60,"RL",10186,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","Gd","TA","PConc",674,0,76,750,"GasA","Ex","Y",1061,862,0,1923,1,0,2,1,3,1,"Gd",8,"Typ",1,2,564,"Y",240,39,0,0,0,0,0,6,2010,"WD","Normal",190000
"1324",1324,30,"RL",5330,"Pave","Reg","HLS","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,1940,1950,"Hip","CompShg","VinylSd","VinylSd","Fa","TA","CBlock",280,0,140,420,"GasA","Gd","Y",708,0,0,708,0,0,1,0,2,1,"Fa",5,"Typ",0,0,0,"Y",164,0,0,0,0,0,0,12,2009,"WD","Normal",82500
"1325",1325,20,"RL",9986,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc",0,0,1795,1795,"GasA","Ex","Y",1795,0,0,1795,0,0,2,0,2,1,"Gd",7,"Typ",1,3,895,"Y",0,49,0,0,0,0,0,2,2007,"New","Partial",147000
"1326",1326,30,"RM",3636,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,4,1922,1950,"Gable","CompShg","AsbShng","AsbShng","TA","TA","BrkTil",0,0,796,796,"GasA","Fa","N",796,0,0,796,0,0,1,0,2,1,"TA",5,"Typ",0,0,0,"N",0,0,100,0,0,0,0,1,2008,"WD","Normal",55000
"1327",1327,30,"RH",4270,"Pave","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",3,6,1931,2006,"Gable","CompShg","MetalSd","MetalSd","TA","TA","BrkTil",544,0,0,544,"GasA","Ex","Y",774,0,0,774,0,0,1,0,3,1,"Gd",6,"Typ",0,0,0,"Y",0,0,286,0,0,0,0,5,2007,"WD","Normal",79000
"1328",1328,20,"RL",6600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,9,1982,2008,"Gable","CompShg","VinylSd","VinylSd","Gd","Gd","CBlock",641,0,175,816,"GasA","Ex","Y",816,0,0,816,0,1,1,0,3,1,"Gd",5,"Typ",1,1,264,"Y",0,0,0,0,0,0,0,10,2008,"WD","Normal",130500
